Flame_retardant_AdditionAmount(wt%),Curing_agent_AdditionAmount(wt%),MW_FR,EEW,AMW_FR,Mp_FR,Mi_FR,RBF_FR,Sp_FR,Curing_Tem1,O%_FR,H%_FR,Si_FR,N%_FR,MCD_FR,MW_EP,C%_FR,Curing_Tem2,ARR_FR,nTA_FR,Curing_Time2,MW_Curing_Agent,RBN_FR,Fsp3_FR,Curing_Time1,Curing_Tem3,nHDon_FR,nDB_FR,AMW_EP,nHet_FR,RFD_FR,AP_FR,AMW_Curing_Agent,nCsp3_FR,nBM_FR,nN_FR,nO_FR,nH_FR,Curing_Time3,max_conj_path_FR,nP_FR,RCI_FR,H-048_FR,GD_FR,NNRS_FR,H-047_FR,H-050_FR,nAA_FR,Mp_Curing_Agent,nArOH_FR,H-052_FR,nHAcc_FR,C-006_FR,Curing_Tem4,nCs_FR,nCbH_FR,C-025_FR,SCBO_FR,nCp_FR,O-059_FR,C-026_FR,nRNHR_FR,O-058_FR,Si_Curing_Agent,nR05_FR,O-057_FR,Rbrid_FR,NRS_FR,H-046_FR,nCb-_FR,nArNH2_FR,nCsp3_Curing_Agent,nHM_FR,nROH_FR,nArOR_FR,O-056_FR,C-005_FR,nBO_FR,nC_FR,C-002_FR,P-116_FR,Sp_Curing_Agent,C%_Curing_Agent,nCt_FR,C-001_FR,LOI
8,18.4,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
9,18.2,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
10,18,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
11,17.8,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
12,17.6,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
13,17.4,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
14,17.2,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
15,17,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
16,16.8,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
17,16.6,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
18,16.4,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
19,16.2,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
20,16,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
1,19.8,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
2,19.6,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
3,19.4,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
4,19.2,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
5,19,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
6,18.8,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
7,18.6,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
8,18.4,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
9,18.2,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
10,18,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
11,17.8,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
12,17.6,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
13,17.4,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
14,17.2,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
15,17,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
16,16.8,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
17,16.6,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
18,16.4,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
19,16.2,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
20,16,1030.82,196,10.85073684,0.749642105,1.132750526,0.063157895,71.216,120,11.57894737,31.57894737,107.6113,0,0.553846154,340.45,41.05263158,150,0.553846154,20,2,198.29,6,0.076923077,2,180,0,8,6.947959184,26,0,0.553846154,6.837586207,3,44,0,11,30,2,20,2,1,0,0.03125,1,30,0,36,0.675165517,0,0,20,0,120,0,30,0,91,0,0,6,0,8,32.4878,0,0,0,6,0,6,0,1,6,0,0,0,0,65,39,0,2,19.5798,44.82758621,0,0,1
1,19.8,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
2,19.6,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
3,19.4,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
4,19.2,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
5,19,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
6,18.8,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
7,18.6,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
8,18.4,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
9,18.2,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
10,18,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
11,17.8,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
12,17.6,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
13,17.4,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
14,17.2,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
15,17,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
16,16.8,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
17,16.6,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
18,16.4,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
19,16.2,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
20,16,640.58,196,8.656486486,0.773962162,1.103822973,0.077922078,57.2732,120,2.702702703,40.54054054,81.6829,0,0.818181818,340.45,48.64864865,150,0.765957447,5,2,198.29,6,0,2,180,0,2,6.947959184,8,0,0.818181818,6.837586207,0,38,0,2,30,2,20,2,1,0,0.049682875,1,30,0,36,0.675165517,0,0,5,0,120,0,30,0,67,0,0,6,0,2,32.4878,0,0,0,6,0,6,0,1,3,0,0,0,0,47,36,0,2,19.5798,44.82758621,0,0,1
